profile,sigma_px,parallel_offset_px,distance_px,R,G,B,V_max_RGB,parallel_median_V
side-middle,0.8,1,-1.75,164.9308237368616,136.44757257006768,174.8753693237117,174.8753693237117,171.58721215115662
side-middle,0.8,1,-1.5,164.95365511483828,136.98266914044677,174.90958725722282,174.90958725722282,170.38178481918538
side-middle,0.8,1,-1.25,160.3430413434071,132.99962735098558,170.24755584049646,170.24755584049646,164.43404426389395
side-middle,0.8,1,-1.0,155.7324275719759,129.01658556152438,165.5855244237701,165.5855244237701,158.48630370860252
side-middle,0.8,1,-0.75,151.12181380054471,125.03354377206315,160.92349300704373,160.92349300704373,152.5385631533111
side-middle,0.8,1,-0.5,146.51120002911352,121.05050198260196,156.26146159031737,156.26146159031737,146.93618387617747
side-middle,0.8,1,-0.25,141.3920349453871,116.41507006394873,150.98414385616664,150.98414385616664,146.8596808892521
side-middle,0.8,1,0.0,136.2728698616607,111.77963814529552,145.7068261220159,145.7068261220159,145.7068261220159
side-middle,0.8,1,0.25,131.1537047779343,107.1442062266423,140.42950838786518,140.42950838786518,140.42950838786518
side-middle,0.8,1,0.5,126.0345396942079,102.50877430798909,135.15219065371446,135.15219065371446,137.64834144361092
side-middle,0.8,1,0.75,127.32450884521728,103.48071452758482,136.39216325787768,136.39216325787768,138.12275254929304
side-middle,0.8,1,1.0,128.61447799622664,104.45265474718056,137.6321358620409,137.6321358620409,141.04999034078568
side-middle,0.8,1,1.25,129.90444714723603,105.42459496677631,138.8721084662041,138.8721084662041,143.97722813227833
side-middle,0.8,1,1.5,131.19441629824541,106.39653518637205,140.11208107036734,140.11208107036734,146.90446592377097
side-middle,0.8,1,1.75,135.3927275417542,109.83579885031544,144.48348785115147,144.48348785115147,151.04546207741132
side-middle,0.8,1,2.0,139.59103878526298,113.27506251425882,148.85489463193562,148.85489463193562,155.18645823105166
side-middle,0.8,1,2.25,143.78935002877176,116.71432617820221,153.22630141271975,153.22630141271975,159.327454384692
side-middle,0.8,1,2.5,147.98766127228055,120.1535898421456,157.59770819350388,157.59770819350388,163.46845053833235
side-middle,0.8,1,2.75,151.40209037549542,122.86486300635376,161.10458452230057,161.10458452230057,166.3047789167515
side-middle,0.8,1,3.0,154.8165194787103,125.57613617056191,164.61146085109726,164.61146085109726,169.14110729517068
side-middle,0.8,1,3.25,158.23094858192516,128.28740933477008,168.11833717989393,168.11833717989393,171.97743567358984
side-middle,0.8,1,3.5,161.64537768514003,130.9986824989782,171.62521350869062,171.62521350869062,174.813764052009
side-middle,0.8,1,3.75,164.12065400859672,133.06645937200204,174.11853420654734,174.11853420654734,177.30880156001234
side-middle,0.8,1,4.0,166.59593033205337,135.13423624502587,176.61185490440408,176.61185490440408,179.80383906801566
side-middle,0.8,1,4.25,169.07120665551005,137.2020131180497,179.10517560226083,179.10517560226083,182.29887657601898
side-middle,0.8,1,4.5,171.5464829789667,139.26978999107357,181.59849630011757,181.59849630011757,184.79391408402233
side-middle,0.8,1,4.75,172.94776069604617,140.668562147162,183.0157543699505,183.0157543699505,186.94676116492354
side-middle,0.8,1,5.0,174.34903841312558,142.06733430325045,184.4330124397835,184.4330124397835,189.09960824582475
side-middle,0.8,1,5.25,175.75031613020502,143.46610645933887,185.85027050961645,185.85027050961645,191.25245532672596
side-middle,0.8,1,5.5,177.1515938472845,144.8648786154273,187.26752857944942,187.26752857944942,193.40530240762718
side-middle,0.8,1,5.75,176.85620954324474,144.74627059617762,186.98543968599563,186.98543968599563,193.73081191678432
side-middle,0.8,1,6.0,176.56082523920503,144.62766257692795,186.70335079254187,186.70335079254187,194.05632142594152
side-middle,0.8,1,6.25,176.2654409351653,144.50905455767827,186.42126189908805,186.42126189908805,194.38183093509872
side-middle,0.8,1,6.5,175.97005663112554,144.3904465384286,186.1391730056343,186.1391730056343,194.70734044425586
side-middle,0.8,1,6.75,174.71170041683632,142.9533113802126,185.14016706835517,185.14016706835517,193.79326892846575
side-middle,0.8,1,7.0,173.4533442025471,141.5161762219966,184.1411611310761,184.1411611310761,192.8791974126756
side-middle,0.8,2,-7.0,93.09231282962601,81.28723072322309,95.362682602067,95.362682602067,110.35789450916678
side-middle,0.8,2,-6.75,94.13067115287515,80.86395279661633,96.59472667650535,96.59472667650535,113.93743732731465
side-middle,0.8,2,-6.5,95.16902947612431,80.44067487000959,97.8267707509437,97.8267707509437,117.51698014546253
side-middle,0.8,2,-6.25,99.34041245581886,82.9574621845045,102.4664202770303,102.4664202770303,122.65616201170042
side-middle,0.8,2,-6.0,103.51179543551342,85.47424949899938,107.1060698031169,107.1060698031169,127.79534387793832
side-middle,0.8,2,-5.75,107.68317841520798,87.99103681349428,111.7457193292035,111.7457193292035,132.93452574417623
side-middle,0.8,2,-5.5,111.85456139490253,90.50782412798918,116.3853688552901,116.3853688552901,138.07370761041412
side-middle,0.8,2,-5.25,117.54813512510869,94.81583769557757,122.83276508625809,122.83276508625809,142.7371477735834
side-middle,0.8,2,-5.0,123.24170885531484,99.12385126316596,129.2801613172261,129.2801613172261,147.40058793675263
side-middle,0.8,2,-4.75,128.935282585521,103.43186483075435,135.72755754819406,135.72755754819406,152.06402809992187
side-middle,0.8,2,-4.5,134.62885631572715,107.73987839834274,142.17495377916205,142.17495377916205,156.72746826309114
side-middle,0.8,2,-4.25,138.94017457520636,111.17670739251199,147.035010389949,147.035010389949,159.50419189235046
side-middle,0.8,2,-4.0,143.25149283468556,114.61353638668125,151.89506700073593,151.89506700073593,162.2809155216098
side-middle,0.8,2,-3.75,147.56281109416474,118.05036538085051,156.7551236115229,156.7551236115229,165.05763915086914
side-middle,0.8,2,-3.5,151.87412935364395,121.48719437501975,161.61518022230985,161.61518022230985,167.83436278012846
side-middle,0.8,2,-3.25,154.2254061416391,123.84460402447371,164.25796304050112,164.25796304050112,169.67664562186394
side-middle,0.8,2,-3.0,156.57668292963422,126.20201367392765,166.90074585869243,166.90074585869243,171.5189284635994
side-middle,0.8,2,-2.75,158.92795971762936,128.5594233233816,169.54352867688374,169.54352867688374,173.36121130533485
side-middle,0.8,2,-2.5,161.2792365056245,130.91683297283555,172.18631149507502,172.18631149507502,175.20349414707033
side-middle,0.8,2,-2.25,162.03839418051044,132.21358654065733,173.104970832964,173.104970832964,173.64233552636972
side-middle,0.8,2,-2.0,162.79755185539636,133.51034010847914,174.02363017085295,174.02363017085295,172.79263948312786
side-middle,0.8,2,-1.75,163.5567095302823,134.80709367630095,174.9422895087419,174.9422895087419,171.58721215115662
side-middle,0.8,2,-1.5,164.31586720516822,136.10384724412273,175.8609488466309,175.8609488466309,170.38178481918538
side-middle,0.8,2,-1.25,161.2897192796779,133.80133213873262,172.73582164160803,172.73582164160803,164.43404426389395
side-middle,0.8,2,-1.0,158.2635713541876,131.4988170333425,169.61069443658516,169.61069443658516,158.48630370860252
side-middle,0.8,2,-0.75,155.2374234286973,129.1963019279524,166.4855672315623,166.4855672315623,152.5385631533111
side-middle,0.8,2,-0.5,152.21127550320702,126.89378682256229,163.36044002653944,163.36044002653944,146.93618387617747
side-middle,0.8,2,-0.25,146.24745876109444,121.5327459935836,156.9324153808073,156.9324153808073,146.8596808892521
side-middle,0.8,2,0.0,140.28364201898182,116.17170516460492,150.50439073507516,150.50439073507516,145.7068261220159
side-middle,0.8,2,0.25,134.31982527686924,110.81066433562623,144.07636608934305,144.07636608934305,140.42950838786518
side-middle,0.8,2,0.5,128.35600853475665,105.44962350664754,137.64834144361092,137.64834144361092,137.64834144361092
side-middle,0.8,2,0.75,127.91373406057072,104.67000003440683,137.0504966372662,137.0504966372662,138.12275254929304
side-middle,0.8,2,1.0,127.47145958638478,103.8903765621661,136.4526518309215,136.4526518309215,141.04999034078568
side-middle,0.8,2,1.25,127.02918511219883,103.11075308992538,135.8548070245768,135.8548070245768,143.97722813227833
side-middle,0.8,2,1.5,126.5869106380129,102.33112961768467,135.25696221823208,135.25696221823208,146.90446592377097
side-middle,0.8,2,1.75,130.19456763859063,105.13265473734819,139.07724476624065,139.07724476624065,151.04546207741132
side-middle,0.8,2,2.0,133.80222463916834,107.9341798570117,142.8975273142492,142.8975273142492,155.18645823105166
side-middle,0.8,2,2.25,137.40988163974606,110.73570497667522,146.71780986225778,146.71780986225778,159.327454384692
side-middle,0.8,2,2.5,141.01753864032378,113.53723009633873,150.53809241026636,150.53809241026636,163.46845053833235
side-middle,0.8,2,2.75,144.86132378735863,116.63274942866983,154.48203209441962,154.48203209441962,166.3047789167515
side-middle,0.8,2,3.0,148.7051089343935,119.7282687610009,158.4259717785729,158.4259717785729,169.14110729517068
side-middle,0.8,2,3.25,152.5488940814284,122.82378809333198,162.36991146272618,162.36991146272618,171.97743567358984
side-middle,0.8,2,3.5,156.39267922846324,125.91930742566308,166.31385114687944,166.31385114687944,174.813764052009
side-middle,0.8,2,3.75,159.1393984808907,128.21081995680922,169.06855406633235,169.06855406633235,177.30880156001234
side-middle,0.8,2,4.0,161.88611773331814,130.50233248795536,171.82325698578524,171.82325698578524,179.80383906801566
side-middle,0.8,2,4.25,164.6328369857456,132.7938450191015,174.57795990523812,174.57795990523812,182.29887657601898
side-middle,0.8,2,4.5,167.37955623817305,135.08535755024764,177.332662824691,177.332662824691,184.79391408402233
side-middle,0.8,2,4.75,168.56806744095985,136.1717387393336,178.52704501197633,178.52704501197633,186.94676116492354
side-middle,0.8,2,5.0,169.75657864374668,137.25811992841957,179.72142719926165,179.72142719926165,189.09960824582475
side-middle,0.8,2,5.25,170.9450898465335,138.34450111750556,180.91580938654698,180.91580938654698,191.25245532672596
side-middle,0.8,2,5.5,172.1336010493203,139.4308823065915,182.11019157383228,182.11019157383228,193.40530240762718
side-middle,0.8,2,5.75,171.8952891830972,139.28894905499732,181.88823112582048,181.88823112582048,193.73081191678432
side-middle,0.8,2,6.0,171.65697731687405,139.14701580340312,181.66627067780865,181.66627067780865,194.05632142594152
side-middle,0.8,2,6.25,171.4186654506509,139.00508255180893,181.44431022979686,181.44431022979686,194.38183093509872
side-middle,0.8,2,6.5,171.1803535844278,138.86314930021473,181.22234978178506,181.22234978178506,194.70734044425586
side-middle,0.8,2,6.75,170.40888775339127,138.03398616266236,180.4789805213297,180.4789805213297,193.79326892846575
side-middle,0.8,2,7.0,169.6374219223548,137.20482302511002,179.73561126087435,179.73561126087435,192.8791974126756
side-lower,0.8,-2,-7.0,110.60435590358497,94.68673439474213,115.51028993522807,115.51028993522807,102.55666309409551
side-lower,0.8,-2,-6.75,115.40643286573392,97.94721658022272,120.85550281842117,120.85550281842117,101.76711069370809
side-lower,0.8,-2,-6.5,120.20850982788286,101.2076987657033,126.20071570161426,126.20071570161426,103.86232718442943
side-lower,0.8,-2,-6.25,125.01058679003181,104.46818095118388,131.54592858480734,131.54592858480734,105.95754367515079
side-lower,0.8,-2,-6.0,129.81266375218075,107.72866313666447,136.89114146800043,136.89114146800043,108.05276016587214
side-lower,0.8,-2,-5.75,133.8135385813932,110.47656143410416,141.21263945922144,141.21263945922144,111.31669108640078
side-lower,0.8,-2,-5.5,137.81441341060565,113.22445973154385,145.53413745044247,145.53413745044247,114.58062200692942
side-lower,0.8,-2,-5.25,141.81528823981813,115.97235802898354,149.8556354416635,149.8556354416635,117.84455292745804
side-lower,0.8,-2,-5.0,145.81616306903058,118.72025632642323,154.17713343288452,154.17713343288452,121.10848384798668
side-lower,0.8,-2,-4.75,148.48918064929103,120.53589735872686,157.07159451096993,157.07159451096993,124.91059049734491
side-lower,0.8,-2,-4.5,151.1621982295515,122.35153839103049,159.96605558905532,159.96605558905532,128.71269714670316
side-lower,0.8,-2,-4.25,153.83521580981198,124.1671794233341,162.86051666714073,162.86051666714073,132.5148037960614
side-lower,0.8,-2,-4.0,156.50823339007243,125.98282045563774,165.75497774522614,165.75497774522614,136.31691044541964
side-lower,0.8,-2,-3.75,156.97517164545593,126.48719837529292,166.17681804786577,166.17681804786577,139.7854346079318
side-lower,0.8,-2,-3.5,157.4421099008394,126.99157629494812,166.59865835050542,166.59865835050542,143.25395877044397
side-lower,0.8,-2,-3.25,157.90904815622287,127.4959542146033,167.02049865314507,167.02049865314507,146.72248293295615
side-lower,0.8,-2,-3.0,158.37598641160633,128.00033213425849,167.4423389557847,167.4423389557847,150.1910070954683
side-lower,0.8,-2,-2.75,154.66721714483106,125.13967734299854,163.2204439857735,163.2204439857735,151.43289434463185
side-lower,0.8,-2,-2.5,150.95844787805575,122.27902255173859,158.99854901576228,158.99854901576228,152.6747815937954
side-lower,0.8,-2,-2.25,147.24967861128044,119.41836776047866,154.77665404575106,154.77665404575106,153.91666884295896
side-lower,0.8,-2,-2.0,143.54090934450517,116.55771296921871,150.55475907573987,150.55475907573987,150.55475907573987
side-lower,0.8,-2,-1.75,138.53668251395902,111.83419876873677,145.32687725458453,145.32687725458453,145.32687725458453
side-lower,0.8,-2,-1.5,133.53245568341288,107.11068456825481,140.09899543342922,140.09899543342922,145.01016991335004
side-lower,0.8,-2,-1.25,128.5282288528667,102.38717036777284,134.87111361227392,134.87111361227392,139.6637749747988
side-lower,0.8,-2,-1.0,123.52400202232056,97.6636561672909,129.64323179111858,129.64323179111858,134.31738003624756
side-lower,0.8,-2,-0.75,123.64685934452078,97.60162189536888,129.89288259353555,129.89288259353555,131.69820642521603
side-lower,0.8,-2,-0.5,123.76971666672101,97.53958762344686,130.14253339595254,130.14253339595254,130.14253339595254
side-lower,0.8,-2,-0.25,123.89257398892124,97.47755335152485,130.39218419836953,130.39218419836953,130.39218419836953
side-lower,0.8,-2,0.0,124.01543131112146,97.41551907960284,130.6418350007865,130.6418350007865,126.48269445850033
side-lower,0.8,-2,0.25,127.8935851258183,101.00101013305056,134.74282011075496,134.74282011075496,125.45854036804468
side-lower,0.8,-2,0.5,131.77173894051515,104.58650118649828,138.8438052207234,138.8438052207234,124.434386277589
side-lower,0.8,-2,0.75,135.64989275521197,108.171992239946,142.94479033069183,142.94479033069183,123.41023218713332
side-lower,0.8,-2,1.0,139.5280465699088,111.7574832933937,147.0457754406603,147.0457754406603,122.38607809667766
side-lower,0.8,-2,1.25,143.32145558994108,115.24821567815863,151.0266179137081,151.0266179137081,126.5553628595296
side-lower,0.8,-2,1.5,147.11486460997338,118.73894806292355,155.0074603867559,155.0074603867559,130.72464762238155
side-lower,0.8,-2,1.75,150.90827363000565,122.22968044768848,158.9883028598037,158.9883028598037,134.89393238523348
side-lower,0.8,-2,2.0,154.70168265003792,125.7204128324534,162.9691453328515,162.9691453328515,139.0632171480854
side-lower,0.8,-2,2.25,156.8525673687347,127.47113398138674,165.23067305945395,165.23067305945395,143.06802383886338
side-lower,0.8,-2,2.5,159.00345208743147,129.22185513032008,167.4922007860564,167.4922007860564,147.07283052964132
side-lower,0.8,-2,2.75,161.1543368061282,130.97257627925342,169.75372851265882,169.75372851265882,151.07763722041926
side-lower,0.8,-2,3.0,163.305221524825,132.72329742818673,172.0152562392613,172.0152562392613,155.08244391119723
side-lower,0.8,-2,3.25,163.61363433047956,132.7308233361067,172.45741356157905,172.45741356157905,156.8451367023381
side-lower,0.8,-2,3.5,163.92204713613415,132.73834924402667,172.89957088389684,172.89957088389684,159.34632050036248
side-lower,0.8,-2,3.75,164.23045994178875,132.74587515194662,173.3417282062146,173.3417282062146,163.57095444612347
