path,sigma_px,offset_px,distance_px,x,y,red,green,blue,saturation,value
A,0,0,6.25,151.25,216.0,91.5,138.75,158.75,0.42362204724409447,158.75
A,0,0,6.5,151.5,216.0,87.0,134.5,154.5,0.4368932038834951,154.5
A,0,0,6.75,151.75,216.0,82.5,130.25,150.25,0.4509151414309484,150.25
A,0,0,7.0,152.0,216.0,78.0,126.0,146.0,0.4657534246575342,146.0
A,0,0,7.25,152.25,216.0,73.25,122.25,142.5,0.48596491228070177,142.5
A,0,0,7.5,152.5,216.0,68.5,118.5,139.0,0.5071942446043165,139.0
A,0,0,7.75,152.75,216.0,63.75,114.75,135.5,0.5295202952029521,135.5
A,0,0,8.0,153.0,216.0,59.0,111.0,132.0,0.553030303030303,132.0
A,0,0,8.25,153.25,216.0,55.75,109.0,129.75,0.5703275529865125,129.75
A,0,0,8.5,153.5,216.0,52.5,107.0,127.5,0.5882352941176471,127.5
A,0,0,8.75,153.75,216.0,49.25,105.0,125.25,0.6067864271457086,125.25
A,0,0,9.0,154.0,216.0,46.0,103.0,123.0,0.6260162601626016,123.0
A,0,0,9.25,154.25,216.0,56.75,113.0,134.0,0.5764925373134329,134.0
A,0,0,9.5,154.5,216.0,67.5,123.0,145.0,0.5344827586206896,145.0
A,0,0,9.75,154.75,216.0,78.25,133.0,156.0,0.4983974358974359,156.0
A,0,0,10.0,155.0,216.0,89.0,143.0,167.0,0.46706586826347307,167.0
A,0,0,10.25,155.25,216.0,93.0,146.5,170.5,0.45454545454545453,170.5
A,0,0,10.5,155.5,216.0,97.0,150.0,174.0,0.4425287356321839,174.0
A,0,0,10.75,155.75,216.0,101.0,153.5,177.5,0.4309859154929577,177.5
A,0,0,11.0,156.0,216.0,105.0,157.0,181.0,0.4198895027624309,181.0
A,0,0,11.25,156.25,216.0,103.25,156.25,180.0,0.4263888888888889,180.0
A,0,0,11.5,156.5,216.0,101.5,155.5,179.0,0.4329608938547486,179.0
A,0,0,11.75,156.75,216.0,99.75,154.75,178.0,0.4396067415730337,178.0
A,0,0,12.0,157.0,216.0,98.0,154.0,177.0,0.4463276836158192,177.0
A,0,0,12.25,157.25,216.0,97.25,155.0,176.75,0.4497878359264498,176.75
A,0,0,12.5,157.5,216.0,96.5,156.0,176.5,0.45325779036827196,176.5
A,0,0,12.75,157.75,216.0,95.75,157.0,176.25,0.45673758865248226,176.25
A,0,0,13.0,158.0,216.0,95.0,158.0,176.0,0.4602272727272727,176.0
A,0,0,13.25,158.25,216.0,91.75,157.0,174.25,0.4734576757532281,174.25
A,0,0,13.5,158.5,216.0,88.5,156.0,172.5,0.48695652173913045,172.5
A,0,0,13.75,158.75,216.0,85.25,155.0,170.75,0.5007320644216691,170.75
A,0,0,14.0,159.0,216.0,82.0,154.0,169.0,0.514792899408284,169.0
A,0,0,14.25,159.25,216.0,80.5,151.0,168.25,0.5215453194650818,168.25
A,0,0,14.5,159.5,216.0,79.0,148.0,167.5,0.5283582089552239,167.5
A,0,0,14.75,159.75,216.0,77.5,145.0,166.75,0.5352323838080959,166.75
A,0,0,15.0,160.0,216.0,76.0,142.0,166.0,0.5421686746987951,166.0
A,0,1,0.0,145.0,217.0,102.0,163.0,184.0,0.44565217391304346,184.0
A,0,1,0.25,145.25,217.0,100.5,162.75,184.0,0.453804347826087,184.0
A,0,1,0.5,145.5,217.0,99.0,162.5,184.0,0.46195652173913043,184.0
A,0,1,0.75,145.75,217.0,97.5,162.25,184.0,0.4701086956521739,184.0
A,0,1,1.0,146.0,217.0,96.0,162.0,184.0,0.4782608695652174,184.0
A,0,1,1.25,146.25,217.0,95.0,162.25,184.25,0.4843962008141113,184.25
A,0,1,1.5,146.5,217.0,94.0,162.5,184.5,0.4905149051490515,184.5
A,0,1,1.75,146.75,217.0,93.0,162.75,184.75,0.496617050067659,184.75
A,0,1,2.0,147.0,217.0,92.0,163.0,185.0,0.5027027027027027,185.0
A,0,1,2.25,147.25,217.0,92.25,162.5,184.75,0.5006765899864682,184.75
A,0,1,2.5,147.5,217.0,92.5,162.0,184.5,0.4986449864498645,184.5
A,0,1,2.75,147.75,217.0,92.75,161.5,184.25,0.4966078697421981,184.25
A,0,1,3.0,148.0,217.0,93.0,161.0,184.0,0.4945652173913043,184.0
A,0,1,3.25,148.25,217.0,92.75,160.0,182.75,0.49247606019151846,182.75
