target_id,profile,sigma_px,parallel_offset_px,distance_px,red,green,blue,value
144,side-middle,1.2,-2,4.5,93.49222077115041,155.42698025037495,176.82094192291873,176.82094192291873
144,side-middle,1.2,-2,4.75,93.08165278020365,154.8630816965088,176.386633699239,176.386633699239
144,side-middle,1.2,-2,5.0,92.67108478925688,154.29918314264268,175.9523254755593,175.9523254755593
144,side-middle,1.2,-2,5.25,91.58081704322512,152.90471950543065,174.51254040783422,174.51254040783422
144,side-middle,1.2,-2,5.5,90.49054929719338,151.51025586821862,173.07275534010915,173.07275534010915
144,side-middle,1.2,-2,5.75,89.40028155116165,150.1157922310066,171.63297027238409,171.63297027238409
144,side-middle,1.2,-2,6.0,88.3100138051299,148.72132859379457,170.19318520465902,170.19318520465902
144,side-middle,1.2,-2,6.25,86.84158732099799,146.60048693489426,167.78432984678946,167.78432984678946
144,side-middle,1.2,-2,6.5,85.37316083686608,144.47964527599393,165.3754744889199,165.3754744889199
144,side-middle,1.2,-2,6.75,83.90473435273415,142.3588036170936,162.96661913105035,162.96661913105035
144,side-middle,1.2,-2,7.0,82.43630786860224,140.2379619581933,160.5577637731808,160.5577637731808
144,side-middle,1.2,-1,-7.0,102.75881984429506,166.3352544430632,186.2634451749419,186.2634451749419
144,side-middle,1.2,-1,-6.75,101.21868649730803,165.29578436297663,185.24840244437047,185.24840244437047
144,side-middle,1.2,-1,-6.5,99.67855315032101,164.25631428289006,184.23335971379908,184.23335971379908
144,side-middle,1.2,-1,-6.25,98.13841980333399,163.2168442028035,183.2183169832277,183.2183169832277
144,side-middle,1.2,-1,-6.0,96.59828645634695,162.17737412271688,182.20327425265629,182.20327425265629
144,side-middle,1.2,-1,-5.75,95.78422675346684,161.2633516060788,181.2656131650478,181.2656131650478
144,side-middle,1.2,-1,-5.5,94.97016705058672,160.3493290894407,180.3279520774393,180.3279520774393
144,side-middle,1.2,-1,-5.25,94.1561073477066,159.43530657280257,179.39029098983082,179.39029098983082
144,side-middle,1.2,-1,-5.0,93.34204764482648,158.52128405616446,178.4526299022223,178.4526299022223
144,side-middle,1.2,-1,-4.75,92.58850835906739,157.11767116205857,176.9748104451411,176.9748104451411
144,side-middle,1.2,-1,-4.5,91.83496907330832,155.71405826795268,175.49699098805985,175.49699098805985
144,side-middle,1.2,-1,-4.25,91.08142978754923,154.3104453738468,174.0191715309786,174.0191715309786
144,side-middle,1.2,-1,-4.0,90.32789050179014,152.90683247974087,172.54135207389737,172.54135207389737
144,side-middle,1.2,-1,-3.75,89.53067479866225,151.12316312367977,170.61447889264775,170.61447889264775
144,side-middle,1.2,-1,-3.5,88.73345909553436,149.33949376761865,168.68760571139813,168.68760571139813
144,side-middle,1.2,-1,-3.25,87.93624339240645,147.55582441155755,166.76073253014852,166.76073253014852
144,side-middle,1.2,-1,-3.0,87.13902768927856,145.77215505549646,164.8338593488989,164.8338593488989
144,side-middle,1.2,-1,-2.75,86.14035108456417,143.69268725827388,162.51081801251195,162.51081801251195
144,side-middle,1.2,-1,-2.5,85.14167447984977,141.6132194610513,160.18777667612497,160.18777667612497
144,side-middle,1.2,-1,-2.25,84.14299787513538,139.53375166382872,157.864735339738,157.864735339738
144,side-middle,1.2,-1,-2.0,83.14432127042099,137.45428386660615,155.54169400335104,155.54169400335104
144,side-middle,1.2,-1,-1.75,81.54923497348716,135.0846269657968,152.9140128899012,152.9140128899012
144,side-middle,1.2,-1,-1.5,79.95414867655334,132.71497006498743,150.2863317764513,150.2863317764513
144,side-middle,1.2,-1,-1.25,78.35906237961953,130.34531316417807,147.65865066300142,147.65865066300142
144,side-middle,1.2,-1,-1.0,76.7639760826857,127.9756562633687,145.03096954955157,145.03096954955157
144,side-middle,1.2,-1,-0.75,75.21824155875265,126.3952919170384,143.36877099989277,143.36877099989277
144,side-middle,1.2,-1,-0.5,73.6725070348196,124.81492757070811,141.706572450234,141.706572450234
144,side-middle,1.2,-1,-0.25,72.12677251088654,123.23456322437781,140.04437390057524,140.04437390057524
144,side-middle,1.2,-1,0.0,70.58103798695349,121.65419887804751,138.38217535091644,138.38217535091644
144,side-middle,1.2,-1,0.25,70.93489283452473,122.62360761412103,139.4991252215996,139.4991252215996
144,side-middle,1.2,-1,0.5,71.28874768209599,123.59301635019455,140.61607509228276,140.61607509228276
144,side-middle,1.2,-1,0.75,71.64260252966723,124.56242508626806,141.73302496296589,141.73302496296589
144,side-middle,1.2,-1,1.0,71.99645737723847,125.53183382234158,142.84997483364904,142.84997483364904
144,side-middle,1.2,-1,1.25,74.38334844379185,128.71472934366,146.32293120615986,146.32293120615986
144,side-middle,1.2,-1,1.5,76.77023951034523,131.8976248649784,149.79588757867066,149.79588757867066
144,side-middle,1.2,-1,1.75,79.15713057689862,135.08052038629683,153.26884395118148,153.26884395118148
144,side-middle,1.2,-1,2.0,81.544021643452,138.26341590761524,156.7418003236923,156.7418003236923
144,side-middle,1.2,-1,2.25,83.67714319010338,141.01462848491218,159.8270229643138,159.8270229643138
144,side-middle,1.2,-1,2.5,85.81026473675475,143.76584106220915,162.91224560493532,162.91224560493532
144,side-middle,1.2,-1,2.75,87.94338628340611,146.51705363950612,165.99746824555683,165.99746824555683
144,side-middle,1.2,-1,3.0,90.0765078300575,149.26826621680306,169.08269088617834,169.08269088617834
144,side-middle,1.2,-1,3.25,90.81363452829439,150.31197582520826,170.43682862739237,170.43682862739237
144,side-middle,1.2,-1,3.5,91.55076122653126,151.35568543361347,171.7909663686064,171.7909663686064
144,side-middle,1.2,-1,3.75,92.28788792476814,152.39939504201868,173.14510410982047,173.14510410982047
144,side-middle,1.2,-1,4.0,93.02501462300503,153.44310465042386,174.4992418510345,174.4992418510345
144,side-middle,1.2,-1,4.25,92.7651159496994,153.25296900526868,174.51988906832008,174.51988906832008
144,side-middle,1.2,-1,4.5,92.50521727639378,153.06283336011347,174.5405362856057,174.5405362856057
144,side-middle,1.2,-1,4.75,92.24531860308815,152.8726977149583,174.56118350289128,174.56118350289128
144,side-middle,1.2,-1,5.0,91.98541992978254,152.6825620698031,174.58183072017687,174.58183072017687
144,side-middle,1.2,-1,5.25,90.9887746779955,151.58515669130242,173.4948526250187,173.4948526250187
144,side-middle,1.2,-1,5.5,89.99212942620846,150.48775131280175,172.40787452986052,172.40787452986052
144,side-middle,1.2,-1,5.75,88.99548417442142,149.39034593430108,171.32089643470235,171.32089643470235
144,side-middle,1.2,-1,6.0,87.99883892263438,148.29294055580039,170.23391833954418,170.23391833954418
144,side-middle,1.2,-1,6.25,86.5848030221062,146.31685832092762,167.9701835310275,167.9701835310275
144,side-middle,1.2,-1,6.5,85.17076712157801,144.34077608605483,165.70644872251077,165.70644872251077
144,side-middle,1.2,-1,6.75,83.75673122104982,142.36469385118204,163.44271391399406,163.44271391399406
144,side-middle,1.2,-1,7.0,82.34269532052164,140.38861161630928,161.17897910547737,161.17897910547737
144,side-middle,1.2,0,-7.0,98.28723125790071,163.14513669768178,182.1649901623549,182.1649901623549
144,side-middle,1.2,0,-6.75,97.37866144263236,162.73879029899777,181.80860009055738,181.80860009055738
144,side-middle,1.2,0,-6.5,96.47009162736403,162.33244390031376,181.45221001875984,181.45221001875984
144,side-middle,1.2,0,-6.25,95.56152181209568,161.92609750162976,181.09581994696228,181.09581994696228
144,side-middle,1.2,0,-6.0,94.65295199682734,161.51975110294575,180.73942987516475,180.73942987516475
144,side-middle,1.2,0,-5.75,94.18083689778675,161.0070892064942,180.217665243211,180.217665243211
144,side-middle,1.2,0,-5.5,93.70872179874618,160.49442731004265,179.6959006112573,179.6959006112573
144,side-middle,1.2,0,-5.25,93.23660669970562,159.98176541359112,179.17413597930354,179.17413597930354
144,side-middle,1.2,0,-5.0,92.76449160066502,159.46910351713956,178.6523713473498,178.6523713473498
144,side-middle,1.2,0,-4.75,92.26267735663815,158.42810492337784,177.5174716553766,177.5174716553766
144,side-middle,1.2,0,-4.5,91.76086311261125,157.38710632961613,176.3825719634034,176.3825719634034
144,side-middle,1.2,0,-4.25,91.25904886858436,156.34610773585442,175.24767227143022,175.24767227143022
144,side-middle,1.2,0,-4.0,90.75723462455748,155.3051091420927,174.11277257945702,174.11277257945702
144,side-middle,1.2,0,-3.75,90.04438698968049,153.73372759543474,172.3507092713279,172.3507092713279
144,side-middle,1.2,0,-3.5,89.33153935480351,152.16234604877678,170.58864596319876,170.58864596319876
144,side-middle,1.2,0,-3.25,88.61869171992652,150.59096450211882,168.82658265506961,168.82658265506961
144,side-middle,1.2,0,-3.0,87.90584408504952,149.01958295546083,167.06451934694047,167.06451934694047
144,side-middle,1.2,0,-2.75,86.83078235458832,146.91974172966178,164.6744508597517,164.6744508597517
144,side-middle,1.2,0,-2.5,85.75572062412712,144.8199005038627,162.2843823725629,162.2843823725629
144,side-middle,1.2,0,-2.25,84.68065889366592,142.72005927806364,159.89431388537412,159.89431388537412
144,side-middle,1.2,0,-2.0,83.60559716320472,140.6202180522646,157.50424539818533,157.50424539818533
144,side-middle,1.2,0,-1.75,81.89743903754675,137.9262097891554,154.54349686951718,154.54349686951718
144,side-middle,1.2,0,-1.5,80.18928091188877,135.2322015260462,151.58274834084907,151.58274834084907
144,side-middle,1.2,0,-1.25,78.48112278623078,132.53819326293697,148.62199981218095,148.62199981218095
144,side-middle,1.2,0,-1.0,76.77296466057281,129.84418499982777,145.6612512835128,145.6612512835128
144,side-middle,1.2,0,-0.75,74.99297850451907,127.47770444885418,143.2380726178675,143.2380726178675
144,side-middle,1.2,0,-0.5,73.21299234846532,125.11122389788059,140.81489395222218,140.81489395222218
144,side-middle,1.2,0,-0.25,71.43300619241158,122.744743346907,138.3917152865769,138.3917152865769
144,side-middle,1.2,0,0.0,69.65302003635784,120.37826279593342,135.9685366209316,135.9685366209316
144,side-middle,1.2,0,0.25,69.66084919834896,120.49825733076665,136.21505676402828,136.21505676402828
144,side-middle,1.2,0,0.5,69.66867836034007,120.61825186559989,136.46157690712494,136.46157690712494
144,side-middle,1.2,0,0.75,69.67650752233118,120.73824640043311,136.70809705022162,136.70809705022162
144,side-middle,1.2,0,1.0,69.68433668432228,120.85824093526634,136.9546171933183,136.9546171933183
144,side-middle,1.2,0,1.25,71.87565700518928,123.84617534658125,140.13314513990872,140.13314513990872
144,side-middle,1.2,0,1.5,74.0669773260563,126.83410975789617,143.3116730864991,143.3116730864991
144,side-middle,1.2,0,1.75,76.25829764692331,129.8220441692111,146.49020103308948,146.49020103308948
144,side-middle,1.2,0,2.0,78.44961796779032,132.809978580526,149.66872897967988,149.66872897967988
144,side-middle,1.2,0,2.25,80.519177689763,135.90156939534518,153.05036036129948,153.05036036129948
144,side-middle,1.2,0,2.5,82.58873741173568,138.99316021016432,156.43199174291908,156.43199174291908
144,side-middle,1.2,0,2.75,84.65829713370837,142.0847510249835,159.81362312453865,159.81362312453865
144,side-middle,1.2,0,3.0,86.72785685568104,145.17634183980266,163.19525450615825,163.19525450615825
144,side-middle,1.2,0,3.25,87.50503653645076,146.5785584154228,165.06770827784618,165.06770827784618
144,side-middle,1.2,0,3.5,88.28221621722047,147.98077499104295,166.94016204953408,166.94016204953408
144,side-middle,1.2,0,3.75,89.05939589799019,149.38299156666312,168.812615821222,168.812615821222
144,side-middle,1.2,0,4.0,89.83657557875989,150.78520814228327,170.68506959290994,170.68506959290994
144,side-middle,1.2,0,4.25,89.84308944112465,150.8440912977996,171.24433703135415,171.24433703135415
144,side-middle,1.2,0,4.5,89.84960330348942,150.90297445331595,171.80360446979836,171.80360446979836
144,side-middle,1.2,0,4.75,89.85611716585417,150.9618576088323,172.36287190824257,172.36287190824257
144,side-middle,1.2,0,5.0,89.86263102821894,151.02074076434866,172.92213934668678,172.92213934668678
144,side-middle,1.2,0,5.25,89.20019518862112,150.10417765068547,172.16093881615714,172.16093881615714
144,side-middle,1.2,0,5.5,88.53775934902333,149.18761453702228,171.3997382856275,171.3997382856275
144,side-middle,1.2,0,5.75,87.87532350942553,148.2710514233591,170.63853775509784,170.63853775509784
144,side-middle,1.2,0,6.0,87.21288766982771,147.3544883096959,169.8773372245682,169.8773372245682
144,side-middle,1.2,0,6.25,85.91142113627218,145.43073942429936,167.5832518997139,167.5832518997139
144,side-middle,1.2,0,6.5,84.60995460271664,143.5069905389028,165.28916657485962,165.28916657485962
144,side-middle,1.2,0,6.75,83.30848806916111,141.58324165350626,162.9950812500053,162.9950812500053
144,side-middle,1.2,0,7.0,82.00702153560559,139.65949276810974,160.700995925151,160.700995925151
144,side-middle,1.2,1,-7.0,93.34688173661297,157.0589547807743,176.73067215569603,176.73067215569603
144,side-middle,1.2,1,-6.75,93.18954117982837,157.32254654259947,177.0153654241581,177.0153654241581
144,side-middle,1.2,1,-6.5,93.03220062304378,157.58613830442465,177.30005869262018,177.30005869262018
144,side-middle,1.2,1,-6.25,92.87486006625917,157.84973006624983,177.58475196108225,177.58475196108225
144,side-middle,1.2,1,-6.0,92.71751950947458,158.11332182807502,177.86944522954434,177.86944522954434
144,side-middle,1.2,1,-5.75,92.63902643971295,158.08540393426549,177.81647207103788,177.81647207103788
144,side-middle,1.2,1,-5.5,92.5605333699513,158.05748604045596,177.76349891253145,177.76349891253145
144,side-middle,1.2,1,-5.25,92.48204030018967,158.02956814664643,177.71052575402499,177.71052575402499
144,side-middle,1.2,1,-5.0,92.40354723042802,158.0016502528369,177.65755259551855,177.65755259551855
144,side-middle,1.2,1,-4.75,92.09448530290176,157.41251422838855,176.96362011622293,176.96362011622293
144,side-middle,1.2,1,-4.5,91.78542337537549,156.82337820394017,176.26968763692733,176.26968763692733
144,side-middle,1.2,1,-4.25,91.47636144784923,156.2342421794918,175.5757551576317,175.5757551576317
144,side-middle,1.2,1,-4.0,91.16729952032296,155.64510615504344,174.8818226783361,174.8818226783361
144,side-middle,1.2,1,-3.75,90.41071598973613,154.36513590387437,173.40317710027824,173.40317710027824
144,side-middle,1.2,1,-3.5,89.6541324591493,153.08516565270534,171.9245315222204,171.9245315222204
144,side-middle,1.2,1,-3.25,88.89754892856247,151.8051954015363,170.44588594416257,170.44588594416257
144,side-middle,1.2,1,-3.0,88.14096539797563,150.52522515036725,168.9672403661047,168.9672403661047
144,side-middle,1.2,1,-2.75,86.86077056208244,148.49374794259361,166.6127452286803,166.6127452286803
144,side-middle,1.2,1,-2.5,85.58057572618922,146.46227073481998,164.25825009125586,164.25825009125586
144,side-middle,1.2,1,-2.25,84.30038089029603,144.43079352704632,161.90375495383142,161.90375495383142
144,side-middle,1.2,1,-2.0,83.02018605440281,142.39931631927269,159.54925981640702,159.54925981640702
144,side-middle,1.2,1,-1.75,81.21196338246517,139.54594134409894,156.37585923863554,156.37585923863554
144,side-middle,1.2,1,-1.5,79.40374071052754,136.6925663689252,153.20245866086407,153.20245866086407
144,side-middle,1.2,1,-1.25,77.59551803858992,133.83919139375146,150.0290580830926,150.0290580830926
144,side-middle,1.2,1,-1.0,75.78729536665227,130.9858164185777,146.85565750532112,146.85565750532112
144,side-middle,1.2,1,-0.75,74.03762606105737,128.13517733430552,143.9043758911682,143.9043758911682
144,side-middle,1.2,1,-0.5,72.28795675546246,125.28453825003332,140.95309427701528,140.95309427701528
144,side-middle,1.2,1,-0.25,70.53828744986754,122.43389916576113,138.00181266286233,138.00181266286233
144,side-middle,1.2,1,0.0,68.78861814427263,119.58326008148893,135.05053104870942,135.05053104870942
144,side-middle,1.2,1,0.25,68.75464008192208,119.17079877552588,134.66767560190362,134.66767560190362
144,side-middle,1.2,1,0.5,68.72066201957152,118.75833746956282,134.28482015509786,134.28482015509786
144,side-middle,1.2,1,0.75,68.68668395722096,118.34587616359977,133.90196470829207,133.90196470829207
144,side-middle,1.2,1,1.0,68.65270589487041,117.9334148576367,133.51910926148628,133.51910926148628
144,side-middle,1.2,1,1.25,70.64971233783582,120.82281070740984,136.39004546900938,136.39004546900938
144,side-middle,1.2,1,1.5,72.64671878080122,123.71220655718298,139.26098167653248,139.26098167653248
144,side-middle,1.2,1,1.75,74.64372522376662,126.60160240695612,142.13191788405558,142.13191788405558
144,side-middle,1.2,1,2.0,76.64073166673204,129.49099825672926,145.00285409157868,145.00285409157868
144,side-middle,1.2,1,2.25,78.39948513918054,132.81048448689455,148.4360905864073,148.4360905864073
144,side-middle,1.2,1,2.5,80.15823861162906,136.12997071705985,151.8693270812359,151.8693270812359
144,side-middle,1.2,1,2.75,81.91699208407758,139.44945694722514,155.3025635760645,155.3025635760645
